iteration,timestamp,short_window,long_window,ma_type,rsi_filter,vol_confirm,atr_sizing,regime_filter,cagr,sharpe,max_dd,sortino,calmar,win_year_pct,ml_accuracy,vol_pct,skewness,kurt,gate_passed,notes,strategy,asset,breakout_window,take_profit,stop_loss,vol_mult,max_hold_bars,n_trades,win_rate,gross_pnl,total_fees,total_slippage,net_pnl
2139,2026-09-18T15:13:38.611015,75,300,sma,True,False,False,False,22.0024,0.7287,-52.7753,1.1123,0.4169,,,,,,False,Tier2 RSI filter rsi<70,btc_sma_crossover,BTC/USD,4,0.5,88204.6001,1532.1769,70,14,44.4444,,2
2140,2026-09-18T15:13:38.760000,30,100,sma,True,False,False,False,23.6725,0.9235,-39.8182,1.5063,0.5945,,,,,,False,Tier2 RSI filter rsi<55,btc_sma_crossover,BTC/USD,6,0.6667,60409.829,2209.7374,55,14,44.4444,,2
2141,2026-09-18T15:13:38.900091,30,100,sma,True,False,False,False,17.3597,0.6877,-53.5936,1.0153,0.3239,,,,,,False,Tier2 RSI filter rsi<60,btc_sma_crossover,BTC/USD,8,0.5,42045.0619,3093.4723,60,14,44.4444,,2
2142,2026-09-18T15:13:39.041812,30,100,sma,True,False,False,False,15.7254,0.6384,-53.5936,0.9379,0.2934,,,,,,False,Tier2 RSI filter rsi<65,btc_sma_crossover,BTC/USD,9,0.4444,34498.6166,3585.7474,65,14,44.4444,,2
2143,2026-09-18T15:13:39.180022,30,100,sma,True,False,False,False,14.5297,0.5868,-53.5936,0.8541,0.2711,,,,,,False,Tier2 RSI filter rsi<70,btc_sma_crossover,BTC/USD,11,0.4545,18832.1522,5481.2706,70,14,44.4444,,2
2144,2026-09-18T15:16:05.865114+00:00,30,100,sma,False,True,False,False,19.2387,0.867,-32.066,1.4019,0.6,,,,1.2,,False,Tier2 vol>1.2×avg,btc_sma_crossover,BTC/USD,4,0.75,81205.234,2739.7268,,,55.5556,,2
2145,2026-09-18T15:16:06.028152+00:00,30,100,sma,True,True,False,False,12.3475,0.6871,-31.6766,1.1172,0.3898,,,,1.2,,False,Tier2 vol>1.2×avg + RSI<55,btc_sma_crossover,BTC/USD,2,0.5,33881.9321,403.7496,55,14,22.2222,,2
2146,2026-09-18T15:16:06.179132+00:00,30,100,sma,False,True,False,False,20.2754,0.9087,-32.066,1.4798,0.6323,,,,1.5,,False,Tier2 vol>1.5×avg,btc_sma_crossover,BTC/USD,3,1.0,82069.9189,2646.3229,,,55.5556,,2
2147,2026-09-18T15:16:06.340538+00:00,30,100,sma,True,True,False,False,13.3243,0.7363,-31.6766,1.2096,0.4206,,,,1.5,,False,Tier2 vol>1.5×avg + RSI<55,btc_sma_crossover,BTC/USD,1,1.0,34746.617,310.3457,55,14,22.2222,,2
2148,2026-09-18T15:16:06.491806+00:00,30,100,sma,False,True,False,False,6.4763,0.5663,-19.9114,0.9101,0.3253,,,,2.0,,False,Tier2 vol>2.0×avg,btc_sma_crossover,BTC/USD,2,1.0,47323.3019,1885.7822,,,33.3333,,2
2149,2026-09-18T15:16:06.634519+00:00,30,100,sma,True,True,False,False,0.0,0.0,0.0,0.0,0.0,,,,2.0,,False,Tier2 vol>2.0×avg + RSI<55,btc_sma_crossover,BTC/USD,0,,0.0,0.0,55,14,0.0,,2
2150,2026-09-18T15:16:06.785619+00:00,30,100,sma,False,True,False,False,5.5781,0.5303,-19.9114,0.8606,0.2801,,,,2.5,,False,Tier2 vol>2.5×avg,btc_sma_crossover,BTC/USD,1,1.0,34445.2273,596.2419,,,22.2222,,2
2151,2026-09-18T15:16:06.925168+00:00,30,100,sma,True,True,False,False,0.0,0.0,0.0,0.0,0.0,,,,2.5,,False,Tier2 vol>2.5×avg + RSI<55,btc_sma_crossover,BTC/USD,0,,0.0,0.0,55,14,0.0,,2
2152,2026-09-18T15:17:54.796094+00:00,50,200,sma,False,False,True,False,1.933,0.364,-14.3873,0.5332,0.1344,,,,,,False,Tier2 ATR sizing risk=0.5% mult=1.5,btc_sma_crossover,BTC/USD,8,0.625,28365.7958,1315.2287,,,55.5556,,2,0.005,1.5,14
2153,2026-09-18T15:17:54.938214+00:00,50,200,sma,False,False,True,False,1.4693,0.3536,-11.4303,0.517,0.1285,,,,,,False,Tier2 ATR sizing risk=0.5% mult=2.0,btc_sma_crossover,BTC/USD,8,0.625,20950.1277,950.402,,,55.5556,,2,0.005,2.0,14
2154,2026-09-18T15:17:55.083542+00:00,50,200,sma,False,False,True,False,1.1851,0.3469,-9.4839,0.5067,0.125,,,,,,False,Tier2 ATR sizing risk=0.5% mult=2.5,btc_sma_crossover,BTC/USD,8,0.625,16603.7485,743.3146,,,55.5556,,2,0.005,2.5,14
2155,2026-09-18T15:17:55.230886+00:00,50,200,sma,False,False,True,False,3.6723,0.3993,-23.5977,0.5881,0.1556,,,,,,False,Tier2 ATR sizing risk=1.0% mult=1.5,btc_sma_crossover,BTC/USD,8,0.625,60129.2765,3033.8879,,,55.5556,,2,0.01,1.5,14
2156,2026-09-18T15:17:55.373438+00:00,50,200,sma,False,False,True,False,2.8248,0.3828,-19.4321,0.5624,0.1454,,,,,,False,Tier2 ATR sizing risk=1.0% mult=2.0,btc_sma_crossover,BTC/USD,8,0.625,43832.7299,2121.2799,,,55.5556,,2,0.01,2.0,14
2157,2026-09-18T15:17:55.514509+00:00,50,200,sma,False,False,True,False,2.2953,0.3719,-16.53,0.5454,0.1389,,,,,,False,Tier2 ATR sizing risk=1.0% mult=2.5,btc_sma_crossover,BTC/USD,8,0.625,34451.5833,1625.22,,,55.5556,,2,0.01,2.5,14
2158,2026-09-18T15:17:55.659225+00:00,50,200,sma,False,False,True,False,6.6806,0.4492,-35.1356,0.6655,0.1901,,,,,,False,Tier2 ATR sizing risk=2.0% mult=1.5,btc_sma_crossover,BTC/USD,8,0.625,133045.8394,7854.9585,,,55.5556,,2,0.02,1.5,14
2159,2026-09-18T15:17:55.806052+00:00,50,200,sma,False,False,True,False,5.2477,0.427,-30.1435,0.631,0.1741,,,,,,False,Tier2 ATR sizing risk=2.0% mult=2.0,btc_sma_crossover,BTC/USD,8,0.625,95106.4054,5200.3148,,,55.5556,,2,0.02,2.0,14
2160,2026-09-18T15:17:55.950627+00:00,50,200,sma,False,False,True,False,4.3208,0.4111,-26.4557,0.6065,0.1633,,,,,,False,Tier2 ATR sizing risk=2.0% mult=2.5,btc_sma_crossover,BTC/USD,8,0.625,73747.0775,3844.3627,,,55.5556,,2,0.02,2.5,14
2161,2026-09-18T15:19:43.574985+00:00,20,100,ema,False,False,False,False,20.8429,0.7231,-50.2158,1.1023,0.4151,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,13,0.5385,1048558.93,50193.8467,,,66.6667,,3,,,
2162,2026-09-18T15:19:43.719704+00:00,20,150,ema,False,False,False,False,18.0467,0.6403,-66.9723,0.9308,0.2695,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,12,0.5833,770073.594,33233.6958,,,55.5556,,3,,,
2163,2026-09-18T15:19:43.863414+00:00,20,200,ema,False,False,False,False,17.7717,0.6295,-69.1024,0.9159,0.2572,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,11,0.6364,755242.5241,29963.9152,,,55.5556,,3,,,
2164,2026-09-18T15:19:44.007752+00:00,20,300,ema,False,False,False,False,12.9105,0.5127,-76.6244,0.7383,0.1685,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,8,0.375,392557.3397,9646.5545,,,55.5556,,3,,,
2165,2026-09-18T15:19:44.153169+00:00,30,100,ema,False,False,False,False,18.1868,0.6472,-65.0229,0.9383,0.2797,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,12,0.5833,778746.0549,43162.2392,,,66.6667,,3,,,
2166,2026-09-18T15:19:44.297125+00:00,30,150,ema,False,False,False,False,17.5126,0.6271,-66.8827,0.9103,0.2618,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,9,0.6667,728653.2945,25564.2184,,,55.5556,,3,,,
2167,2026-09-18T15:19:44.466901+00:00,30,200,ema,False,False,False,False,17.3055,0.6166,-69.8949,0.8996,0.2476,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,9,0.7778,678851.8208,20887.7825,,,66.6667,,3,,,
2168,2026-09-18T15:19:44.608226+00:00,30,300,ema,False,False,False,False,14.6611,0.5511,-71.0195,0.7995,0.2064,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,6,0.5,466391.9345,8193.2968,,,44.4444,,3,,,
2169,2026-09-18T15:19:44.751427+00:00,50,100,ema,False,False,False,False,15.9407,0.592,-69.0873,0.8577,0.2307,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,9,0.7778,601044.4751,23766.2303,,,55.5556,,3,,,
2170,2026-09-18T15:19:44.878043+00:00,50,150,ema,False,False,False,False,17.8109,0.6302,-66.8197,0.9192,0.2666,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,8,0.75,761600.5099,22214.1267,,,55.5556,,3,,,
2171,2026-09-18T15:19:45.016664+00:00,50,200,ema,False,False,False,False,17.863,0.622,-69.2045,0.912,0.2581,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,6,0.6667,717025.926,11649.379,,,55.5556,,3,,,
2172,2026-09-18T15:19:45.153568+00:00,50,300,ema,False,False,False,False,12.5683,0.5033,-70.5162,0.7266,0.1782,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,5,0.4,348358.4022,5753.5312,,,44.4444,,3,,,
2173,2026-09-18T15:19:45.290797+00:00,75,100,ema,False,False,False,False,17.4917,0.6247,-65.896,0.9094,0.2654,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,8,0.75,694230.8562,20919.906,,,55.5556,,3,,,
2174,2026-09-18T15:19:45.425590+00:00,75,150,ema,False,False,False,False,15.7408,0.5764,-70.6371,0.8425,0.2228,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,8,0.625,557590.2768,18296.8831,,,55.5556,,3,,,
2175,2026-09-18T15:19:45.564422+00:00,75,200,ema,False,False,False,False,14.3761,0.545,-70.58,0.7908,0.2037,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,5,0.6,447890.6845,6792.2865,,,55.5556,,3,,,
2176,2026-09-18T15:19:45.705714+00:00,75,300,ema,False,False,False,False,15.3417,0.5658,-70.0457,0.8174,0.219,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,4,0.5,507781.8708,5886.686,,,44.4444,,3,,,
2177,2026-09-18T15:19:45.842642+00:00,100,150,ema,False,False,False,False,16.6499,0.5942,-70.1498,0.8686,0.2373,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,5,0.6,601979.7408,8350.1386,,,55.5556,,3,,,
2178,2026-09-18T15:19:45.982717+00:00,100,200,ema,False,False,False,False,15.1601,0.5611,-70.106,0.8128,0.2162,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,4,0.5,495797.9415,5741.2347,,,44.4444,,3,,,
2179,2026-09-18T15:19:46.121629+00:00,100,300,ema,False,False,False,False,15.5234,0.5672,-66.7124,0.8247,0.2327,,,,,,False,Tier3 EMA grid,btc_sma_crossover,BTC/USD,4,0.5,520111.5236,6166.8828,,,44.4444,,3,,,
2180,2026-09-18T15:23:04.978392+00:00,50,200,sma,False,False,False,True,15.4755,0.5748,-64.319,0.849,0.2406,,,,,,False,Tier4 regime block=0.8 half=0.7,btc_sma_crossover,BTC/USD,8,0.625,552500.2984,40967.9429,,,55.5556,,4,,,,30,0.8,0.7
2181,2026-09-18T15:23:05.129941+00:00,50,200,sma,False,False,False,True,15.4755,0.5748,-64.319,0.849,0.2406,,,,,,False,Tier4 regime block=0.85 half=0.7,btc_sma_crossover,BTC/USD,8,0.625,552500.2984,40967.9429,,,55.5556,,4,,,,30,0.85,0.7
2182,2026-09-18T15:23:05.271218+00:00,50,200,sma,False,False,False,True,15.4755,0.5748,-64.319,0.849,0.2406,,,,,,False,Tier4 regime block=0.9 half=0.7,btc_sma_crossover,BTC/USD,8,0.625,552500.2984,40967.9429,,,55.5556,,4,,,,30,0.9,0.7
2183,2026-09-18T15:23:05.420279+00:00,20,300,sma,False,False,False,True,25.4036,0.7895,-52.8595,1.2139,0.4806,,,,,,False,Tier4 regime block=0.8 half=0.7,btc_sma_crossover,BTC/USD,5,0.8,1732978.3171,35243.311,,,55.5556,,4,,,,30,0.8,0.7
2184,2026-09-18T15:23:05.559691+00:00,20,300,sma,False,False,False,True,25.4036,0.7895,-52.8595,1.2139,0.4806,,,,,,False,Tier4 regime block=0.85 half=0.7,btc_sma_crossover,BTC/USD,5,0.8,1732978.3171,35243.311,,,55.5556,,4,,,,30,0.85,0.7
2185,2026-09-18T15:23:05.694829+00:00,20,300,sma,False,False,False,True,25.4036,0.7895,-52.8595,1.2139,0.4806,,,,,,False,Tier4 regime block=0.9 half=0.7,btc_sma_crossover,BTC/USD,5,0.8,1732978.3171,35243.311,,,55.5556,,4,,,,30,0.9,0.7
2186,2026-09-18T15:23:05.842294+00:00,30,100,sma,False,False,False,True,21.12,0.7193,-53.5936,1.0622,0.3941,,,,,,False,Tier4 regime block=0.8 half=0.7,btc_sma_crossover,BTC/USD,15,0.5333,1130759.8261,139500.3176,,,55.5556,,4,,,,30,0.8,0.7
2187,2026-09-18T15:23:05.978270+00:00,30,100,sma,False,False,False,True,21.12,0.7193,-53.5936,1.0622,0.3941,,,,,,False,Tier4 regime block=0.85 half=0.7,btc_sma_crossover,BTC/USD,15,0.5333,1130759.8261,139500.3176,,,55.5556,,4,,,,30,0.85,0.7
2188,2026-09-18T15:23:06.118384+00:00,30,100,sma,False,False,False,True,21.12,0.7193,-53.5936,1.0622,0.3941,,,,,,False,Tier4 regime block=0.9 half=0.7,btc_sma_crossover,BTC/USD,15,0.5333,1130759.8261,139500.3176,,,55.5556,,4,,,,30,0.9,0.7
2189,2026-09-18T15:42:05.263564+00:00,3,10,sma,False,False,False,False,-5.7696,0.0021,-81.7175,0.0031,-0.0706,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,190,0.2737,35610.6967,177465.9349,,,33.3333,,HF,,,,,,
2190,2026-09-18T15:42:05.408722+00:00,3,15,sma,False,False,False,False,6.3492,0.3494,-65.5842,0.5367,0.0968,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,136,0.3162,225825.823,218873.7074,,,66.6667,,HF,,,,,,
2191,2026-09-18T15:42:05.554268+00:00,3,20,sma,False,False,False,False,15.2524,0.583,-53.6447,0.9128,0.2843,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,107,0.3178,738990.2908,485084.2436,,,66.6667,,HF,,,,,,
2192,2026-09-18T15:42:05.674934+00:00,3,30,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,85,0.2824,694511.7261,387509.3341,,,,,HF,,,,,,
2193,2026-09-18T15:42:05.790473+00:00,3,50,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,58,0.2931,1040044.6458,410965.3328,,,,,HF,,,,,,
2194,2026-09-18T15:42:05.909411+00:00,3,75,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,45,0.3333,750775.2507,241654.3588,,,,,HF,,,,,,
2195,2026-09-18T15:42:06.054379+00:00,5,10,sma,False,False,False,False,-4.9895,0.0278,-79.6561,0.0418,-0.0626,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,181,0.3149,28366.1297,152499.8738,,,66.6667,,HF,,,,,,
2196,2026-09-18T15:42:06.199580+00:00,5,15,sma,False,False,False,False,7.708,0.386,-69.8322,0.5893,0.1104,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,112,0.3393,265616.6818,223186.4706,,,66.6667,,HF,,,,,,
2197,2026-09-18T15:42:06.317163+00:00,5,20,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,92,0.2935,305133.7473,247196.3244,,,,,HF,,,,,,
2198,2026-09-18T15:42:06.437224+00:00,5,30,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,74,0.3378,420516.3497,248886.0501,,,,,HF,,,,,,
2199,2026-09-18T15:42:06.554436+00:00,5,50,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,46,0.3478,762058.0297,236866.1505,,,,,HF,,,,,,
2200,2026-09-18T15:42:06.673030+00:00,5,75,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,40,0.375,776534.9176,206204.3429,,,,,HF,,,,,,
2201,2026-09-18T15:42:06.813877+00:00,7,10,sma,False,False,False,False,-5.3454,0.0196,-76.2127,0.0292,-0.0701,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,193,0.3523,34779.638,170267.6627,,,55.5556,,HF,,,,,,
2202,2026-09-18T15:42:06.955325+00:00,7,15,sma,False,False,False,False,-0.6916,0.1537,-71.6739,0.2296,-0.0096,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,116,0.3362,50024.1696,117467.5494,,,66.6667,,HF,,,,,,
2203,2026-09-18T15:42:07.074424+00:00,7,20,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,89,0.3708,267676.8715,218623.3661,,,,,HF,,,,,,
2204,2026-09-18T15:42:07.194055+00:00,7,30,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,66,0.303,421391.7271,234685.8083,,,,,HF,,,,,,
2205,2026-09-18T15:42:07.313170+00:00,7,50,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,43,0.3721,695643.5859,231156.4314,,,,,HF,,,,,,
2206,2026-09-18T15:42:07.433486+00:00,7,75,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,33,0.4242,1199710.4939,265822.6189,,,,,HF,,,,,,
2207,2026-09-18T15:42:07.578641+00:00,10,15,sma,False,False,False,False,2.0335,0.232,-72.6056,0.347,0.028,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,128,0.3828,112971.6495,169308.7875,,,55.5556,,HF,,,,,,
2208,2026-09-18T15:42:07.697838+00:00,10,20,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,83,0.3373,238600.0106,202715.0643,,,,,HF,,,,,,
2209,2026-09-18T15:42:07.813231+00:00,10,30,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,62,0.3065,401567.4048,228864.2715,,,,,HF,,,,,,
2210,2026-09-18T15:42:07.931467+00:00,10,50,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,39,0.3846,518712.1415,157829.8607,,,,,HF,,,,,,
2211,2026-09-18T15:42:08.044933+00:00,10,75,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,27,0.3704,768450.2202,165341.5671,,,,,HF,,,,,,
2212,2026-09-18T15:42:08.312206+00:00,15,20,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,99,0.3737,268049.6063,269149.0647,,,,,HF,,,,,,
2213,2026-09-18T15:42:08.427505+00:00,15,30,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,57,0.3509,408249.3764,228227.4024,,,,,HF,,,,,,
2214,2026-09-18T15:42:08.524046+00:00,15,50,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,35,0.3714,350827.6785,114642.987,,,,,HF,,,,,,
2215,2026-09-18T15:42:08.620535+00:00,15,75,sma,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,26,0.3462,582858.993,134039.9439,,,,,HF,,,,,,
2216,2026-09-18T15:42:08.738150+00:00,3,10,ema,False,False,False,False,7.5599,0.3825,-75.5591,0.5916,0.1001,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,163,0.2761,358005.564,417887.307,,,66.6667,,HF,,,,,,
2217,2026-09-18T15:42:08.864259+00:00,3,15,ema,False,False,False,False,15.9076,0.5978,-64.3059,0.926,0.2474,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,116,0.3103,761815.3159,441869.5937,,,66.6667,,HF,,,,,,
2218,2026-09-18T15:42:08.982236+00:00,3,20,ema,False,False,False,False,10.1922,0.4524,-62.5525,0.6899,0.1629,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,114,0.2544,385498.2929,293796.7416,,,55.5556,,HF,,,,,,
2219,2026-09-18T15:42:09.079188+00:00,3,30,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,81,0.2716,688595.9604,380231.4361,,,,,HF,,,,,,
2220,2026-09-18T15:42:09.175929+00:00,3,50,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,62,0.2742,796027.6183,325894.4742,,,,,HF,,,,,,
2221,2026-09-18T15:42:09.272549+00:00,3,75,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,48,0.2708,1032981.898,348780.5787,,,,,HF,,,,,,
2222,2026-09-18T15:42:09.389078+00:00,5,10,ema,False,False,False,False,12.9333,0.5235,-69.836,0.8157,0.1852,,,,,,False,HiFreq N-floor=100,btc_sma_crossover,BTC/USD,124,0.3226,581865.036,440908.0892,,,66.6667,,HF,,,,,,
2223,2026-09-18T15:42:09.485705+00:00,5,15,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,99,0.2828,529858.2269,350279.8295,,,,,HF,,,,,,
2224,2026-09-18T15:42:09.582416+00:00,5,20,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,90,0.2556,409190.3336,274059.5363,,,,,HF,,,,,,
2225,2026-09-18T15:42:09.679095+00:00,5,30,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,69,0.2754,699475.3245,334121.3736,,,,,HF,,,,,,
2226,2026-09-18T15:42:09.776183+00:00,5,50,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,52,0.3269,953002.1805,341754.3322,,,,,HF,,,,,,
2227,2026-09-18T15:42:09.872696+00:00,5,75,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,40,0.3,889219.7419,242820.5885,,,,,HF,,,,,,
2228,2026-09-18T15:42:09.969409+00:00,7,10,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,97,0.3196,908615.7931,479745.0725,,,,,HF,,,,,,
2229,2026-09-18T15:42:10.079299+00:00,7,15,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,91,0.2527,514121.855,352752.703,,,,,HF,,,,,,
2230,2026-09-18T15:42:10.198339+00:00,7,20,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,76,0.3158,484644.4574,266789.0558,,,,,HF,,,,,,
2231,2026-09-18T15:42:10.316469+00:00,7,30,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,56,0.3571,955714.7715,337414.2077,,,,,HF,,,,,,
2232,2026-09-18T15:42:10.436210+00:00,7,50,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,41,0.3415,791350.4132,225600.6066,,,,,HF,,,,,,
2233,2026-09-18T15:42:10.554542+00:00,7,75,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,34,0.3235,1076582.072,231399.6987,,,,,HF,,,,,,
2234,2026-09-18T15:42:10.672602+00:00,10,15,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,77,0.3117,498788.9226,275866.025,,,,,HF,,,,,,
2235,2026-09-18T15:42:10.790915+00:00,10,20,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,64,0.3125,687240.488,286178.3978,,,,,HF,,,,,,
2236,2026-09-18T15:42:10.906583+00:00,10,30,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,44,0.3636,1275125.0405,391610.6045,,,,,HF,,,,,,
2237,2026-09-18T15:42:11.025333+00:00,10,50,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,33,0.4242,1036038.9564,215584.7137,,,,,HF,,,,,,
2238,2026-09-18T15:42:11.143354+00:00,10,75,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,29,0.3793,993151.1355,190564.1461,,,,,HF,,,,,,
2239,2026-09-18T15:42:11.259744+00:00,15,20,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,46,0.3478,976235.3596,322608.3845,,,,,HF,,,,,,
2240,2026-09-18T15:42:11.379313+00:00,15,30,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,40,0.375,641728.0284,212375.0698,,,,,HF,,,,,,
2241,2026-09-18T15:42:11.498644+00:00,15,50,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,27,0.4444,1352404.3172,254451.0759,,,,,HF,,,,,,
2242,2026-09-18T15:42:11.616578+00:00,15,75,ema,False,False,False,False,,,,,,,,,,,False,HiFreq N-floor=100 below_floor,btc_sma_crossover,BTC/USD,21,0.4286,1353943.859,182207.4554,,,,,HF,,,,,,
,,,,,sma,,-86.3437,15,,,40.0,,,-0.0435,,,,,,-3.7555,4h coinbase 5yr SMA 5/15,-0.2727,-0.3899,,,,2026-09-18,5,,btc_4h_ma_crossover,,,,438
,,,,,sma,,-83.2959,20,,,40.0,,,-0.0375,,,,,,-3.1253,4h coinbase 5yr SMA 5/20,-0.2182,-0.3147,,,,2026-09-18,5,,btc_4h_ma_crossover,,,,353
,,,,,sma,,-76.5067,30,,,40.0,,,-0.0286,,,,,,-2.1874,4h coinbase 5yr SMA 5/30,-0.1392,-0.2001,,,,2026-09-18,5,,btc_4h_ma_crossover,,,,278
,,,,,sma,,-75.6527,50,,,60.0,,,-0.0252,,,,,,-1.9089,4h coinbase 5yr SMA 5/50,-0.1215,-0.1735,,,,2026-09-18,5,,btc_4h_ma_crossover,,,,203
